order_id,order_date,ship_date,customer_id,product_id,quantity,unit_price,discount_pct,region,state,channel
O305541,2023-05-08,2023-05-15,C10093,P20127,2,167.41,0.05,South,TN,Partner
O305542,2023-05-04,2023-05-10,C10090,P20020,1,450.44,0.0,South,TX,In-Store
O305543,2025-03-24,2025-03-27,C10468,P20191,7,217.85,0.1,South,TX,Online
O305544,2025-05-18,2025-05-24,C10104,P20138,9,539.21,0.1,South,FL,In-Store
O305545,2023-11-24,2023-11-29,C10391,P20115,4,385.68,0.05,Southwest,CO,In-Store
O305546,2024-10-26,2024-10-31,C10084,P20147,1,131.08,0.15,Southwest,NM,Online
O305547,2023-06-07,2023-06-08,C10121,P20145,8,308.32,0.0,South,TX,In-Store
O305548,2023-09-13,2023-09-20,C10413,P20050,6,362.08,0.2,West,CA,Online
O305549,2023-09-14,2023-09-15,C10278,P20093,7,407.63,0.0,Midwest,OH,Online
O305550,2023-02-22,2023-02-24,C10269,P20023,6,243.33,0.1,West,CA,Online
O305551,2024-06-07,2024-06-14,C10313,P20030,1,170.01,0.05,South,TX,In-Store
O305552,2024-05-27,2024-06-03,C10040,P20128,6,404.15,0.15,West,WA,Online
O305553,2025-10-08,2025-10-09,C10485,P20069,7,699.35,0.0,West,CA,In-Store
O305554,2025-11-01,2025-11-07,C10248,P20026,5,341.62,0.0,West,WA,Online
O305555,2023-09-24,2023-09-28,C10170,P20138,9,523.47,0.0,West,CA,In-Store
O305556,2024-01-25,2024-01-27,C10415,P20097,10,288.97,0.0,Southwest,NM,Online
O305557,2025-04-14,2025-04-18,C10279,P20080,3,144.64,0.2,South,TN,Online
O305558,2023-06-04,2023-06-05,C10087,P20094,8,607.72,0.05,West,NV,In-Store
O305559,2025-04-29,2025-05-05,C10383,P20068,6,146.68,0.15,Southwest,CO,In-Store
O305560,2023-03-10,2023-03-16,C10013,P20088,8,147.28,0.1,Midwest,OH,Online
O305561,2024-07-03,2024-07-07,C10069,P20191,8,249.04,0.0,West,WA,Online
O305562,2024-12-27,2024-12-30,C10064,P20194,4,708.44,0.1,West,CA,Online
O305563,2025-02-03,2025-02-08,C10178,P20099,6,332.97,0.0,Southwest,AZ,Online
O305564,2025-09-11,2025-09-15,C10226,P20195,8,293.38,0.1,Southwest,AZ,Online
O305565,2025-03-21,2025-03-24,C10203,P20175,3,21.68,0.0,Northeast,PA,Online
O305566,2023-07-31,2023-08-04,C10475,P20100,6,358.84,0.0,West,OR,Online
O305567,2024-10-08,2024-10-10,C10071,P20054,3,505.02,0.0,Northeast,CT,Online
O305568,2023-03-22,2023-03-27,C10177,P20091,10,597.5,0.0,West,WA,In-Store
O305569,2025-11-16,2025-11-21,C10408,P20027,5,107.8,0.0,South,TX,Partner
O305570,2024-12-18,2024-12-22,C10108,P20155,9,473.19,0.1,Northeast,CT,In-Store
O305571,2025-03-13,2025-03-20,C10478,P20042,5,425.06,0.15,Northeast,NJ,Online
O305572,2025-06-12,2025-06-13,C10141,P20129,6,786.29,0.05,West,CA,In-Store
O305573,2023-04-28,2023-04-30,C10463,P20163,3,244.51,0.1,Southwest,AZ,In-Store
O305574,2025-03-09,2025-03-16,C10040,P20149,8,162.56,0.05,West,WA,Online
O305575,2024-12-22,2024-12-26,C10204,P20175,8,21.85,0.0,Midwest,WI,Online
O305576,2023-04-20,2023-04-25,C10138,P20094,8,654.92,0.0,Northeast,NY,Online
O305577,2023-10-10,2023-10-15,C10030,P20123,9,632.89,0.1,Northeast,NY,In-Store
O305578,2023-11-18,2023-11-21,C10368,P20041,7,263.1,0.05,Southwest,AZ,Online
O305579,2024-03-10,2024-03-16,C10081,P20149,5,153.37,0.2,Southwest,UT,Online
O305580,2025-02-18,2025-02-19,C10454,P20164,5,516.51,0.0,South,NC,Online
O305581,2024-01-21,2024-01-26,C10229,P20122,8,300.54,0.0,Northeast,CT,In-Store
O305582,2024-05-23,2024-05-26,C10005,P20064,9,288.7,0.0,Midwest,IN,In-Store
O305583,2023-10-28,2023-10-31,C10229,P20149,10,166.04,0.05,Northeast,CT,In-Store
O305584,2025-10-27,2025-11-02,C10450,P20177,6,26.69,0.0,Northeast,MA,In-Store
O305585,2025-01-14,2025-01-17,C10087,P20134,6,767.11,0.1,West,NV,In-Store
O305586,2023-11-23,2023-11-28,C10167,P20072,7,233.25,0.05,Midwest,WI,Online
O305587,2025-02-05,2025-02-11,C10311,P20106,9,781.59,0.15,West,NV,In-Store
O305588,2024-01-08,2024-01-10,C10326,P20039,10,194.92,0.1,Midwest,MI,Partner
O305589,2025-09-02,2025-09-04,C10263,P20101,3,533.15,0.1,West,WA,Online
O305590,2023-02-22,2023-02-28,C10116,P20129,7,845.21,0.0,South,GA,Online
O305591,2024-12-14,2024-12-17,C10471,P20108,9,376.17,0.0,Southwest,CO,In-Store
O305592,2024-06-16,2024-06-19,C10118,P20017,4,476.11,0.0,Midwest,MI,Online
O305593,2025-08-04,2025-08-11,C10142,P20016,2,486.68,0.0,Northeast,NJ,In-Store
O305594,2023-11-11,2023-11-17,C10399,P20179,2,46.55,0.0,Midwest,OH,Online
O305595,2023-08-23,2023-08-29,C10093,P20093,5,419.22,0.0,South,TN,Online
O305596,2024-12-23,2024-12-24,C10472,P20157,3,17.81,0.1,Southwest,UT,Online
O305597,2024-01-20,2024-01-24,C10141,P20106,10,816.93,0.1,West,CA,Online
O305598,2023-10-31,2023-11-02,C10014,P20152,1,90.58,0.0,South,NC,Online
O305599,2024-05-07,2024-05-08,C10178,P20113,1,126.58,0.2,Southwest,AZ,Online
O305600,2024-11-11,2024-11-16,C10090,P20089,1,208.82,0.0,South,TX,In-Store
O305601,2023-05-28,2023-06-03,C10186,P20153,3,24.07,0.15,Northeast,PA,Online
O305602,2023-05-29,2023-06-01,C10007,P20151,2,23.62,0.15,South,FL,In-Store
O305603,2024-05-01,2024-05-02,C10412,P20153,7,24.16,0.0,Midwest,IN,Online
O305604,2025-02-27,2025-03-05,C10267,P20176,3,68.5,0.1,Northeast,NJ,Partner
O305605,2025-12-19,2025-12-23,C10169,P20002,1,372.24,0.1,Midwest,WI,In-Store
O305606,2023-11-02,2023-11-07,C10204,P20197,9,405.66,0.0,Midwest,WI,Online
O305607,2024-03-08,2024-03-13,C10450,P20086,6,471.32,0.1,Northeast,MA,Online
O305608,2025-06-02,2025-06-03,C10027,P20035,8,297.12,0.05,Midwest,MI,Online
O305609,2024-08-11,2024-08-12,C10318,P20072,3,226.47,0.1,West,NV,Online
O305610,2024-09-15,2024-09-19,C10056,P20125,1,31.46,0.0,Northeast,NJ,In-Store
O305611,2023-12-27,2023-12-28,C10060,P20142,6,439.06,0.0,Northeast,CT,In-Store
O305612,2025-08-02,2025-08-08,C10286,P20060,8,735.87,0.0,South,FL,In-Store
O305613,2025-12-15,2025-12-16,C10335,P20080,10,143.26,0.1,Midwest,IN,In-Store
O305614,2024-04-27,2024-04-29,C10354,P20016,6,491.61,0.1,South,FL,Online
O305615,2023-10-19,2023-10-22,C10332,P20031,9,189.0,0.2,Southwest,UT,Partner
O305616,2023-05-31,2023-06-05,C10382,P20036,6,125.47,0.15,Southwest,UT,Online
O305617,2023-11-15,2023-11-18,C10199,P20192,4,251.48,0.1,Midwest,OH,Online
O305618,2024-04-23,2024-04-29,C10067,P20133,4,528.3,0.0,Southwest,CO,In-Store
O305619,2023-01-30,2023-02-06,C10280,P20014,4,256.53,0.0,Northeast,NY,Partner
O305620,2023-05-10,2023-05-15,C10360,P20151,4,21.26,0.05,Northeast,NJ,Online
O305621,2024-11-29,2024-11-30,C10245,P20154,2,577.7,0.0,Northeast,MA,Online
O305622,2023-12-17,2023-12-19,C10099,P20181,1,308.41,0.2,Southwest,CO,Online
O305623,2023-04-03,2023-04-10,C10167,P20187,6,59.61,0.15,Midwest,WI,Online
O305624,2025-01-29,2025-02-03,C10234,P20065,5,332.61,0.0,West,CA,Online
O305625,2024-03-10,2024-03-15,C10431,P20123,6,628.58,0.05,Southwest,NM,In-Store
O305626,2023-02-04,2023-02-08,C10309,P20139,7,484.23,0.0,West,NV,Online
O305627,2024-03-20,2024-03-21,C10013,P20037,8,587.71,0.1,Midwest,OH,Online
O305628,2025-06-14,2025-06-17,C10250,P20090,6,297.49,0.0,Midwest,IN,In-Store
O305629,2024-03-27,2024-04-02,C10359,P20180,5,796.95,0.0,South,GA,Online
O305630,2025-08-08,2025-08-12,C10217,P20080,4,146.66,0.1,South,TN,Online
O305631,2023-09-09,2023-09-15,C10118,P20199,9,187.33,0.0,Midwest,MI,In-Store
O305632,2023-08-08,2023-08-09,C10014,P20147,7,125.05,0.0,South,NC,Online
O305633,2024-11-12,2024-11-17,C10364,P20009,5,315.61,0.0,South,FL,Partner
O305634,2025-05-12,2025-05-14,C10476,P20017,4,478.44,0.0,Midwest,OH,Online
O305635,2025-12-09,2025-12-15,C10171,P20073,7,799.53,0.15,West,OR,In-Store
O305636,2024-03-28,2024-04-01,C10388,P20073,1,783.41,0.1,West,CA,Online
O305637,2023-06-24,2023-06-28,C10412,P20044,4,174.08,0.2,Midwest,IN,Online
O305638,2024-10-30,2024-11-04,C10363,P20178,8,227.46,0.0,South,GA,In-Store
O305639,2023-09-14,2023-09-19,C10306,P20183,6,611.54,0.1,Northeast,NJ,In-Store
O305640,2023-04-22,2023-04-23,C10304,P20038,3,264.2,0.0,South,TN,Partner
O305641,2025-07-30,2025-08-02,C10303,P20061,8,422.5,0.0,West,OR,Partner
O305642,2024-01-17,2024-01-19,C10271,P20146,5,281.69,0.0,Midwest,MI,In-Store
O305643,2025-11-26,2025-12-02,C10146,P20059,3,513.91,0.05,Midwest,OH,Online
O305644,2023-08-29,2023-09-02,C10464,P20107,9,162.39,0.15,Northeast,NY,Online
O305645,2025-11-14,2025-11-15,C10255,P20050,6,355.9,0.0,West,CA,Online
O305646,2024-05-27,2024-06-03,C10311,P20180,5,765.5,0.0,West,NV,Online
O305647,2025-07-19,2025-07-26,C10238,P20108,8,347.04,0.0,Southwest,CO,Online
O305648,2024-08-31,2024-09-01,C10121,P20135,6,104.6,0.0,South,TX,Partner
O305649,2025-04-07,2025-04-11,C10050,P20063,3,449.21,0.05,Southwest,CO,In-Store
O305650,2024-04-23,2024-04-30,C10424,P20188,8,254.34,0.0,Northeast,NJ,Online
O305651,2024-06-25,2024-06-30,C10434,P20197,3,445.44,0.0,South,NC,Online
O305652,2025-11-02,2025-11-07,C10312,P20166,10,139.54,0.05,South,TN,Online
O305653,2023-11-28,2023-12-03,C10323,P20009,7,347.9,0.0,Northeast,NJ,Online
O305654,2024-08-07,2024-08-09,C10292,P20033,5,467.67,0.1,South,FL,Partner
O305655,2024-01-15,2024-01-22,C10411,P20011,7,422.84,0.05,Southwest,UT,Partner
O305656,2025-11-11,2025-11-14,C10473,P20149,7,171.99,0.0,Southwest,CO,In-Store
O305657,2023-06-27,2023-07-03,C10307,P20126,10,155.2,0.05,Northeast,CT,Online
O305658,2025-03-19,2025-03-20,C10072,P20164,10,511.67,0.0,Northeast,NY,Online
O305659,2023-10-03,2023-10-09,C10495,P20151,10,23.52,0.1,South,TX,Online
O305660,2025-05-16,2025-05-20,C10111,P20120,2,304.35,0.0,Midwest,WI,Partner
O305661,2025-09-27,2025-09-29,C10329,P20016,5,558.47,0.15,Midwest,IL,Online
O305662,2024-08-18,2024-08-23,C10024,P20071,5,329.23,0.0,Northeast,CT,Online
O305663,2024-05-02,2024-05-08,C10197,P20080,1,132.07,0.1,South,GA,Online
O305664,2024-01-07,2024-01-12,C10180,P20178,9,248.04,0.15,Northeast,CT,Online
O305665,2023-02-15,2023-02-19,C10378,P20082,3,67.75,0.0,West,NV,Online
O305666,2023-08-17,2023-08-20,C10365,P20025,5,101.55,0.0,Southwest,NM,Online
O305667,2024-08-14,2024-08-17,C10296,P20008,4,168.47,0.0,Southwest,AZ,Online
O305668,2025-05-31,2025-06-04,C10387,P20034,10,387.61,0.0,Southwest,UT,Online
O305669,2025-04-06,2025-04-08,C10022,P20058,3,452.44,0.05,West,WA,In-Store
O305670,2024-08-05,2024-08-12,C10204,P20013,9,464.15,0.0,Midwest,WI,In-Store
O305671,2024-03-28,2024-04-04,C10050,P20014,5,237.5,0.0,Southwest,CO,In-Store
O305672,2023-12-31,2024-01-01,C10322,P20170,4,234.78,0.05,Northeast,CT,Online
O305673,2025-04-15,2025-04-16,C10027,P20074,1,99.28,0.15,Midwest,MI,Online
O305674,2025-02-23,2025-03-02,C10044,P20175,3,21.18,0.05,Northeast,PA,Online
O305675,2025-10-18,2025-10-20,C10139,P20136,6,413.95,0.05,Northeast,MA,Online
O305676,2024-01-29,2024-02-05,C10233,P20099,4,310.94,0.2,West,OR,Online
O305677,2025-07-30,2025-08-04,C10468,P20010,2,613.98,0.05,South,TX,Online
O305678,2023-05-05,2023-05-08,C10328,P20117,1,151.3,0.0,Northeast,NY,In-Store
O305679,2025-11-09,2025-11-11,C10450,P20051,2,599.82,0.15,Northeast,MA,Online
O305680,2024-07-29,2024-08-03,C10424,P20178,1,241.07,0.0,Northeast,NJ,In-Store
O305681,2024-11-03,2024-11-10,C10185,P20042,2,445.77,0.1,South,FL,Online
O305682,2025-02-11,2025-02-13,C10448,P20067,8,477.24,0.0,South,TN,Online
O305683,2023-01-29,2023-02-03,C10086,P20166,10,147.02,0.0,Northeast,NY,Online
O305684,2024-12-31,2025-01-01,C10104,P20059,10,501.04,0.05,South,FL,In-Store
O305685,2025-06-05,2025-06-09,C10001,P20057,5,593.3,0.0,West,WA,In-Store
O305686,2025-09-10,2025-09-13,C10123,P20095,2,104.86,0.0,South,TN,In-Store
O305687,2024-03-09,2024-03-15,C10417,P20070,10,335.32,0.15,South,TX,Online
O305688,2023-06-21,2023-06-23,C10192,P20196,4,214.15,0.05,Midwest,WI,Online
O305689,2023-04-04,2023-04-07,C10288,P20162,3,420.07,0.0,Midwest,IL,Online
O305690,2023-12-08,2023-12-14,C10488,P20045,3,24.14,0.05,West,WA,Online
O305691,2024-06-15,2024-06-17,C10201,P20008,8,165.31,0.0,Midwest,OH,In-Store
O305692,2024-01-30,2024-02-05,C10487,P20059,4,514.49,0.0,West,WA,Online
O305693,2023-10-18,2023-10-22,C10087,P20090,5,311.16,0.05,West,NV,In-Store
O305694,2024-08-22,2024-08-27,C10213,P20073,7,762.36,0.0,West,NV,In-Store
O305695,2023-04-17,2023-04-18,C10418,P20012,4,279.02,0.05,Midwest,IL,Partner
O305696,2023-02-25,2023-02-26,C10170,P20034,6,380.37,0.1,West,CA,Online
O305697,2023-08-24,2023-08-27,C10351,P20097,5,291.45,0.15,South,TX,Online
O305698,2024-03-17,2024-03-19,C10220,P20070,2,358.72,0.05,West,OR,In-Store
O305699,2024-08-17,2024-08-20,C10324,P20060,6,758.38,0.15,Southwest,AZ,In-Store
O305700,2023-05-23,2023-05-29,C10461,P20036,8,133.84,0.05,Southwest,CO,In-Store
O305701,2025-02-19,2025-02-26,C10454,P20127,5,182.5,0.1,South,NC,Online
O305702,2025-10-24,2025-10-28,C10458,P20115,4,403.96,0.0,Midwest,WI,Online
O305703,2023-08-03,2023-08-04,C10198,P20157,8,19.11,0.1,Midwest,IL,In-Store
O305704,2024-01-14,2024-01-18,C10325,P20035,7,284.28,0.0,Northeast,MA,Online
O305705,2023-05-14,2023-05-21,C10029,P20135,7,96.04,0.0,South,GA,Online
O305706,2023-03-18,2023-03-20,C10489,P20122,4,318.89,0.1,Northeast,NJ,Online
O305707,2023-02-16,2023-02-20,C10182,P20117,7,143.87,0.0,Northeast,NJ,Online
O305708,2025-04-16,2025-04-23,C10280,P20058,5,492.58,0.0,Northeast,NY,In-Store
O305709,2025-10-26,2025-10-27,C10273,P20073,6,769.78,0.1,West,OR,Online
O305710,2023-01-25,2023-01-29,C10404,P20005,1,109.18,0.1,Southwest,UT,Online
O305711,2025-01-02,2025-01-09,C10081,P20060,10,813.09,0.1,Southwest,UT,Online
O305712,2024-05-09,2024-05-14,C10480,P20080,1,129.78,0.1,West,CA,In-Store
O305713,2023-04-11,2023-04-17,C10021,P20011,1,441.76,0.05,West,NV,In-Store
O305714,2023-08-11,2023-08-12,C10238,P20191,9,221.84,0.05,Southwest,CO,Online
O305715,2025-09-22,2025-09-23,C10207,P20051,8,541.64,0.0,Northeast,PA,Online
O305716,2023-06-16,2023-06-19,C10179,P20094,2,637.36,0.0,Midwest,IL,Online
O305717,2025-07-20,2025-07-26,C10289,P20082,5,68.21,0.1,Northeast,MA,In-Store
O305718,2025-06-06,2025-06-13,C10235,P20063,2,452.72,0.0,West,WA,Online
O305719,2023-08-26,2023-08-27,C10197,P20175,2,22.56,0.0,South,GA,In-Store
O305720,2025-09-08,2025-09-13,C10483,P20060,4,734.95,0.05,South,FL,Online
O305721,2025-01-29,2025-02-04,C10110,P20004,7,105.0,0.05,West,WA,In-Store
O305722,2023-01-01,2023-01-08,C10434,P20165,4,26.28,0.15,South,NC,Online
O305723,2025-07-06,2025-07-09,C10165,P20156,6,97.4,0.0,Southwest,UT,In-Store
O305724,2025-02-03,2025-02-04,C10079,P20052,2,73.08,0.1,South,NC,In-Store
O305725,2025-05-25,2025-05-28,C10273,P20116,5,640.25,0.1,West,OR,In-Store
O305726,2024-08-07,2024-08-11,C10197,P20106,10,842.09,0.0,South,GA,In-Store
O305727,2025-03-16,2025-03-22,C10018,P20081,10,487.62,0.15,Midwest,OH,In-Store
O305728,2024-10-16,2024-10-19,C10116,P20173,7,550.0,0.0,South,GA,Online
O305729,2025-07-03,2025-07-09,C10088,P20053,4,334.28,0.05,Northeast,CT,In-Store
O305730,2023-08-20,2023-08-27,C10271,P20194,2,748.46,0.05,Midwest,MI,Online
O305731,2025-10-06,2025-10-09,C10361,P20147,1,134.36,0.0,Southwest,CO,In-Store
O305732,2024-03-03,2024-03-10,C10363,P20184,8,85.84,0.1,South,GA,Online
O305733,2024-03-17,2024-03-20,C10357,P20002,3,382.6,0.0,Northeast,MA,In-Store
O305734,2023-09-12,2023-09-15,C10373,P20138,1,479.67,0.0,Midwest,WI,Partner
O305735,2024-03-07,2024-03-13,C10426,P20188,8,270.56,0.0,South,TN,In-Store
O305736,2024-05-06,2024-05-11,C10355,P20181,6,323.28,0.15,South,TN,In-Store
O305737,2025-04-04,2025-04-11,C10054,P20153,8,24.38,0.0,Northeast,NJ,Partner
O305738,2025-08-16,2025-08-22,C10487,P20194,6,786.87,0.1,West,WA,In-Store
O305739,2023-06-26,2023-07-02,C10382,P20176,7,62.43,0.0,Southwest,UT,Online
O305740,2025-03-22,2025-03-29,C10490,P20188,8,264.17,0.0,South,TN,Online
O305741,2025-02-12,2025-02-16,C10396,P20094,8,632.06,0.0,Northeast,NY,Online
O305742,2024-08-14,2024-08-20,C10411,P20084,4,322.17,0.05,Southwest,UT,Online
O305743,2024-01-23,2024-01-26,C10007,P20041,8,258.02,0.05,South,FL,Partner
O305744,2024-09-17,2024-09-19,C10264,P20064,3,290.45,0.2,South,FL,Online
O305745,2025-08-19,2025-08-24,C10378,P20096,5,553.92,0.05,West,NV,Online
O305746,2023-11-16,2023-11-18,C10373,P20166,5,139.95,0.0,Midwest,WI,Online
O305747,2023-12-30,2023-12-31,C10135,P20198,8,418.26,0.0,West,NV,Partner
O305748,2023-06-02,2023-06-09,C10150,P20170,9,248.66,0.1,West,CA,In-Store
O305749,2025-09-09,2025-09-14,C10171,P20131,9,385.53,0.05,West,OR,Online
O305750,2025-05-24,2025-05-29,C10289,P20147,9,124.27,0.2,Northeast,MA,Online
O305751,2023-09-27,2023-10-03,C10179,P20124,3,312.78,0.0,Midwest,IL,Online
O305752,2024-11-06,2024-11-07,C10334,P20031,10,216.34,0.05,South,TX,Online
O305753,2024-09-09,2024-09-15,C10298,P20018,7,226.95,0.0,Midwest,OH,In-Store
O305754,2024-02-28,2024-03-01,C10362,P20021,10,179.25,0.0,Northeast,MA,Online
O305755,2025-03-03,2025-03-09,C10108,P20194,2,749.16,0.0,Northeast,CT,Online
O305756,2023-08-19,2023-08-20,C10074,P20127,2,162.63,0.2,Midwest,OH,In-Store
O305757,2023-03-24,2023-03-25,C10437,P20167,2,222.64,0.1,West,NV,Online
O305758,2024-06-01,2024-06-05,C10108,P20155,3,428.76,0.0,Northeast,CT,In-Store
O305759,2024-01-23,2024-01-27,C10416,P20170,1,235.48,0.05,Northeast,CT,Online
O305760,2024-08-04,2024-08-09,C10458,P20151,5,22.37,0.2,Midwest,WI,In-Store
O305761,2024-02-24,2024-03-02,C10237,P20012,7,267.48,0.0,Midwest,OH,Online
O305762,2025-05-16,2025-05-23,C10169,P20027,6,108.46,0.0,Midwest,WI,Partner
O305763,2023-04-06,2023-04-12,C10178,P20190,10,238.49,0.0,Southwest,AZ,In-Store
O305764,2024-10-26,2024-10-27,C10229,P20179,5,48.09,0.0,Northeast,CT,Online
O305765,2024-10-03,2024-10-09,C10464,P20191,2,233.25,0.05,Northeast,NY,In-Store
O305766,2024-02-25,2024-03-01,C10277,P20070,9,356.87,0.1,West,WA,Online
O305767,2023-03-08,2023-03-15,C10166,P20129,9,807.71,0.05,Midwest,IN,Online
O305768,2024-05-13,2024-05-17,C10345,P20067,10,467.8,0.0,West,WA,In-Store
O305769,2024-05-14,2024-05-20,C10439,P20058,8,447.0,0.05,West,CA,Online
O305770,2025-11-21,2025-11-26,C10086,P20134,10,778.96,0.0,Northeast,NY,Online
O305771,2025-03-18,2025-03-19,C10407,P20145,6,331.41,0.2,West,CA,In-Store
O305772,2025-02-03,2025-02-05,C10037,P20066,8,199.51,0.05,South,FL,Partner
O305773,2025-04-29,2025-05-01,C10086,P20008,2,164.55,0.0,Northeast,NY,Partner
O305774,2024-05-31,2024-06-04,C10395,P20061,5,435.9,0.0,West,NV,In-Store
O305775,2024-07-23,2024-07-27,C10048,P20170,9,232.17,0.0,Midwest,MI,In-Store
O305776,2023-09-25,2023-09-29,C10430,P20103,4,614.47,0.05,Southwest,NM,Partner
O305777,2025-06-04,2025-06-08,C10328,P20179,8,47.35,0.1,Northeast,NY,In-Store
O305778,2023-03-10,2023-03-13,C10010,P20010,6,619.31,0.1,Northeast,MA,Online
O305779,2025-05-23,2025-05-30,C10018,P20010,3,562.66,0.05,Midwest,OH,In-Store
O305780,2024-10-28,2024-11-02,C10107,P20144,6,238.69,0.0,Northeast,PA,In-Store
O305781,2025-10-12,2025-10-16,C10260,P20046,9,171.61,0.05,Southwest,NM,In-Store
O305782,2023-01-19,2023-01-24,C10069,P20133,2,559.92,0.0,West,WA,Online
O305783,2023-12-03,2023-12-10,C10025,P20102,5,175.83,0.0,Northeast,NJ,Online
O305784,2024-12-16,2024-12-19,C10256,P20134,9,778.89,0.0,West,CA,In-Store
O305785,2024-03-16,2024-03-17,C10341,P20053,3,370.55,0.05,Midwest,MI,In-Store
O305786,2023-12-13,2023-12-15,C10018,P20028,4,457.87,0.15,Midwest,OH,Online
O305787,2023-12-26,2023-12-29,C10023,P20167,1,211.02,0.0,Southwest,NM,Online
O305788,2023-02-12,2023-02-16,C10347,P20009,4,327.71,0.05,Southwest,UT,Online
O305789,2025-09-12,2025-09-14,C10456,P20195,6,275.5,0.1,Midwest,IL,Online
O305790,2024-09-02,2024-09-07,C10406,P20074,10,88.88,0.15,South,NC,In-Store
O305791,2023-05-06,2023-05-09,C10230,P20162,9,381.65,0.1,Northeast,NJ,Online
O305792,2025-05-03,2025-05-08,C10115,P20111,10,191.7,0.0,Northeast,MA,Partner
O305793,2023-04-11,2023-04-12,C10268,P20094,2,567.9,0.0,Southwest,AZ,In-Store
O305794,2023-03-08,2023-03-14,C10425,P20090,1,313.33,0.0,South,FL,In-Store
O305795,2025-09-21,2025-09-26,C10354,P20155,4,447.01,0.0,South,FL,Online
O305796,2023-05-28,2023-05-29,C10002,P20125,8,27.8,0.0,South,NC,Online
O305797,2024-02-22,2024-02-26,C10156,P20008,8,168.69,0.0,West,CA,Online
O305798,2024-05-07,2024-05-12,C10348,P20022,4,704.7,0.05,Southwest,AZ,Online
O305799,2023-10-01,2023-10-03,C10363,P20126,10,136.6,0.0,South,GA,Online
O305800,2024-02-27,2024-03-05,C10124,P20165,6,26.25,0.1,South,FL,Online
O305801,2023-04-29,2023-05-04,C10364,P20119,4,479.51,0.0,South,FL,In-Store
O305802,2023-08-28,2023-09-02,C10256,P20144,8,240.59,0.0,West,CA,Online
O305803,2023-01-17,2023-01-18,C10441,P20145,4,322.98,0.0,Midwest,OH,Online
O305804,2025-05-10,2025-05-15,C10157,P20020,4,457.14,0.05,Northeast,PA,Online
O305805,2024-11-16,2024-11-19,C10473,P20142,1,429.72,0.0,Southwest,CO,Online
O305806,2024-09-17,2024-09-21,C10328,P20145,2,304.15,0.0,Northeast,NY,Online
O305807,2023-09-14,2023-09-16,C10052,P20109,2,446.85,0.05,West,OR,In-Store
O305808,2023-08-28,2023-09-03,C10099,P20123,7,574.0,0.1,Southwest,CO,Online
O305809,2023-11-01,2023-11-04,C10286,P20191,10,224.79,0.15,South,FL,In-Store
O305810,2024-06-28,2024-07-03,C10003,P20192,3,241.21,0.0,Northeast,PA,In-Store
O305811,2024-02-29,2024-03-07,C10150,P20070,5,372.26,0.0,West,CA,In-Store
O305812,2024-08-01,2024-08-02,C10497,P20181,9,309.42,0.1,Northeast,CT,Online
O305813,2023-03-19,2023-03-22,C10350,P20063,9,484.59,0.05,Northeast,MA,Online
O305814,2023-06-09,2023-06-16,C10180,P20077,1,525.53,0.2,Northeast,CT,In-Store
O305815,2024-07-24,2024-07-27,C10302,P20129,7,787.97,0.0,South,GA,In-Store
O305816,2023-12-15,2023-12-19,C10206,P20184,7,89.73,0.15,West,CA,Online
O305817,2025-11-19,2025-11-21,C10323,P20022,3,673.72,0.05,Northeast,NJ,Online
O305818,2024-08-12,2024-08-18,C10016,P20022,5,743.72,0.0,Southwest,UT,Online
O305819,2024-02-27,2024-02-29,C10371,P20101,5,532.15,0.0,Northeast,CT,Online
O305820,2023-07-20,2023-07-25,C10497,P20157,1,17.72,0.0,Northeast,CT,In-Store
O305821,2023-09-18,2023-09-24,C10077,P20170,10,239.21,0.2,South,GA,Online
O305822,2025-08-31,2025-09-03,C10307,P20027,7,101.61,0.1,Northeast,CT,Online
O305823,2024-09-03,2024-09-04,C10297,P20012,8,287.49,0.05,West,NV,In-Store
O305824,2023-08-27,2023-09-03,C10431,P20126,4,152.18,0.0,Southwest,NM,In-Store
O305825,2023-09-20,2023-09-27,C10484,P20039,8,189.87,0.1,South,TN,In-Store
O305826,2023-04-17,2023-04-24,C10067,P20136,4,393.24,0.0,Southwest,CO,Online
O305827,2023-12-23,2023-12-24,C10235,P20198,9,375.22,0.0,West,WA,Online
O305828,2023-06-17,2023-06-23,C10094,P20147,1,140.15,0.05,Northeast,NJ,In-Store
O305829,2023-09-14,2023-09-19,C10040,P20114,3,25.61,0.05,West,WA,Online
O305830,2025-01-10,2025-01-17,C10244,P20005,2,125.84,0.0,Northeast,NY,In-Store
O305831,2024-09-02,2024-09-09,C10441,P20020,6,434.58,0.05,Midwest,OH,Online
O305832,2024-03-25,2024-03-30,C10355,P20088,7,155.21,0.0,South,TN,Online
O305833,2025-08-24,2025-08-29,C10112,P20182,3,715.61,0.0,South,TX,In-Store
O305834,2025-08-02,2025-08-09,C10460,P20025,4,88.09,0.05,West,OR,Online
O305835,2024-04-13,2024-04-15,C10040,P20166,7,148.37,0.0,West,WA,Online
O305836,2023-04-24,2023-04-26,C10211,P20141,10,458.86,0.0,West,OR,In-Store
O305837,2024-06-06,2024-06-07,C10209,P20073,3,843.52,0.0,South,TX,Online
